DNR Parameter,Parameter Type,Description,Result,Units,Present/Absent,Analysis Method,Start Date/Time,Analysis Date/Time,Result Depth,Header/Labslip Depth,Lab ID,Sample/Labslip ID,Lab Method,Result Comments,Lab Comments,LOD,Lower Bound,LOQ,Upper Bound,ID No,ID Point No,Second ID No,Fieldwork Event Field No,Sample/Labslip Field No,Project #,Sample Description,Location Description,Monitoring Location Latitude,Monitoring Location Longitude,Monitoring Station Latitude,Monitoring Station Longitude,Received,Reported,Station ID,Station Name,WBIC,Official Waterbody Name,Station Type,Watershed,County,WMU,Lab Account Code
94,DNR_STORET,CONDUCTIVITY FIELD,286,UMHOS/CM,,,5/4/1994 11:00,,,1 Feet,113133790,IE024927,,,,,,,,703055,,,SURFACE,SURFACE,,WISCONSIN LAKE PLANNING GRANT PROG.,LONG LAKE NEAR SAXEVILLE - EAST BASIN,44.21,-89.11,44.21839,-89.1125,5/5/1994,6/21/1994,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR204
94,DNR_STORET,CONDUCTIVITY FIELD,290,UMHOS/CM,,,5/4/1994 11:00,,,60 Feet,113133790,IE024928,,,,,,,,703055,,,SURFACE,BOTTOM,,WISCONSIN LAKE PLANNING GRANT PROG.,LONG LAKE NEAR SAXEVILLE - EAST BASIN,44.21,-89.11,44.21839,-89.1125,5/5/1994,6/21/1994,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR204
95,DNR_STORET,"CONDUCTIVITY, UMHOS/CM @ 25C",264,US/CM@25°C,,,4/19/2015 0:00,4/22/2015 0:00,,1 Feet,750040280,1527-15-01,2510 B,,,1,,3.333333,,703055,,191100,,,,hand,LONG LAKE-EAST BASIN -,0,0,44.21839,-89.1125,4/21/2015,11/22/2016,703055,Long Lake - East Basin,191100,Long Lake,LAKE,,NA,,
95,DNR_STORET,"CONDUCTIVITY, UMHOS/CM @ 25C",254,US/CM@25°C,,,4/17/2016 0:00,5/4/2016 0:00,,1 Feet,750040280,0152-16-02,2510 B,,,1,,3.333333,,703055,,191100,,,,hand,LONG LAKE-EAST BASIN -,0,0,44.21839,-89.1125,4/18/2016,11/22/2016,703055,Long Lake - East Basin,191100,Long Lake,LAKE,,NA,,
95,DNR_STORET,"CONDUCTIVITY, UMHOS/CM @ 25C",228,US/CM@25°C,,,11/7/2004 0:00,11/15/2004 0:00,,1 Feet,750040280,0425-04-01,2510 B,,,1,,3.333333,,703055,,191100,,,,hand,LONG LAKE-EAST BASIN -,0,0,44.21839,-89.1125,11/8/2004,1/23/2015,703055,Long Lake - East Basin,191100,Long Lake,LAKE,,NA,,
95,DNR_STORET,"CONDUCTIVITY, UMHOS/CM @ 25C",236,US/CM@25°C,,,5/21/2013 0:00,5/22/2013 0:00,,1 Feet,750040280,0233-13-01,2510 B,,,1,,3.333333,,703055,,191100,,,,hand,LONG LAKE-EAST BASIN -,0,0,44.21839,-89.1125,5/21/2013,1/23/2015,703055,Long Lake - East Basin,191100,Long Lake,LAKE,,NA,,
95,DNR_STORET,"CONDUCTIVITY, UMHOS/CM @ 25C",243,US/CM@25°C,,,5/26/2014 0:00,5/29/2014 0:00,,1 Feet,750040280,0209-14-01,2510 B,,,1,,3.333333,,703055,,191100,,,,hand,LONG LAKE-EAST BASIN -,0,0,44.21839,-89.1125,5/26/2014,1/23/2015,703055,Long Lake - East Basin,191100,Long Lake,LAKE,,NA,,
95,DNR_STORET,"CONDUCTIVITY, UMHOS/CM @ 25C",247,US/CM@25°C,,,4/25/2011 0:00,5/18/2011 0:00,,1 Feet,750040280,0147-11-01,2510 B,,,1,,3.333333,,703055,,191100,,,,hand,LONG LAKE-EAST BASIN -,0,0,44.21839,-89.1125,4/27/2011,1/23/2015,703055,Long Lake - East Basin,191100,Long Lake,LAKE,,NA,,
95,DNR_STORET,"CONDUCTIVITY, UMHOS/CM @ 25C",223,US/CM@25°C,,,4/21/2010 0:00,5/14/2010 0:00,,0 Feet,750040280,0140-10-01,2510 B,,,1,,3.333333,,703055,,191100,,,,hand,LONG LAKE-EAST BASIN -,0,0,44.21839,-89.1125,4/22/2010,1/23/2015,703055,Long Lake - East Basin,191100,Long Lake,LAKE,,NA,,
95,DNR_STORET,"CONDUCTIVITY, UMHOS/CM @ 25C",252,US/CM@25°C,,,4/6/2012 0:00,4/13/2012 0:00,,1 Feet,750040280,0131-12-01,2510 B,,,1,,3.333333,,703055,,191100,,,,hand,LONG LAKE-EAST BASIN -,0,0,44.21839,-89.1125,4/9/2012,1/23/2015,703055,Long Lake - East Basin,191100,Long Lake,LAKE,,NA,,
95,DNR_STORET,"CONDUCTIVITY, UMHOS/CM @ 25C",234,US/CM,,,8/21/2008 10:00,8/27/2008 0:00,,0 to 1 Feet,113133790,IT005096,CONDUCTIVITY PH & ALK (SM2510B/EPA 150.1/SM2320B),,,,10,,99999999,2538978,,191100,LL082108A,LL082108A,LPL1223,EAST BASIN - DEEP POINT,LONG LAKE,44.21839,-89.1125,44.21839,-89.1125,8/22/2008,9/15/2008,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,LM015
95,DNR_STORET,"CONDUCTIVITY, UMHOS/CM @ 25C",228,UMHOS/CM,,,8/22/2002 13:00,8/28/2002 0:00,,"0 to 2 Meters, 2 to 0 Meters",113133790,IN004809,CONDUCTIVITY PH & ALK (SM2510B/EPA 150.1/SM2320B),,,,1,,,703055,,191100,LO2,LO2,,DEEP SPOT - INTEGRATED SAMPLE 0-2M,LONG LAKE - SAXEVILLE,44.21,-89.11,44.21839,-89.1125,8/23/2002,9/23/2002,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,FH024
95,DNR_STORET,"CONDUCTIVITY, UMHOS/CM @ 25C",237,US/CM,,,9/6/2006 10:30,9/14/2006 0:00,,0 to 1 Feet,113133790,IR006204,CONDUCTIVITY PH & ALK (SM2510B/EPA 150.1/SM2320B),,,,10,,99999999,703055,,191100,LONG,LONG,,GRAB,LONG LAKE - EAST BASIN,44.21839,-89.1125,44.21839,-89.1125,9/7/2006,9/26/2006,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WT069
95,DNR_STORET,"CONDUCTIVITY, UMHOS/CM @ 25C",231,US/CM,,,8/17/2006 0:00,8/24/2006 0:00,,0 to 1 Feet,113133790,IR004364,CONDUCTIVITY PH & ALK (SM2510B/EPA 150.1/SM2320B),,,,10,,99999999,703055,,191100,LONG,LONG,,GRAB,LONG LAKE - EAST BASIN,44.21839,-89.1125,44.21839,-89.1125,8/18/2006,9/26/2006,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WT069
95,DNR_STORET,"CONDUCTIVITY, UMHOS/CM @ 25C",265,UMHOS/CM,,,5/4/1994 11:00,,,1 Feet,113133790,IE024927,,,,,,,,703055,,,SURFACE,SURFACE,,WISCONSIN LAKE PLANNING GRANT PROG.,LONG LAKE NEAR SAXEVILLE - EAST BASIN,44.21,-89.11,44.21839,-89.1125,5/5/1994,6/21/1994,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR204
95,DNR_STORET,"CONDUCTIVITY, UMHOS/CM @ 25C",272,UMHOS/CM,,,5/4/1994 11:00,,,60 Feet,113133790,IE024928,,,,,,,,703055,,,SURFACE,BOTTOM,,WISCONSIN LAKE PLANNING GRANT PROG.,LONG LAKE NEAR SAXEVILLE - EAST BASIN,44.21,-89.11,44.21839,-89.1125,5/5/1994,6/21/1994,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR204
136,DNR_STORET,TEMPERATURE AT LAB,ICED,C,,,7/21/2008 0:00,7/22/2008 0:00,,0 to 1 Feet,113133790,IT002364,TEMPERATURE ON RECEIPT-ICED,,,,0,,,2509868,,191100,LL072108A,LL072108A,LPL1223,DEEP POINT,LONG LAKE - EAST BASIN,44.21839,-89.1125,44.21839,-89.1125,7/22/2008,8/7/2008,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,LM015
136,DNR_STORET,TEMPERATURE AT LAB,ICED,C,,,8/21/2008 10:00,8/22/2008 0:00,,0 to 1 Feet,113133790,IT005096,TEMPERATURE ON RECEIPT-ICED,,,,0,,,2538978,,191100,LL082108A,LL082108A,LPL1223,EAST BASIN - DEEP POINT,LONG LAKE,44.21839,-89.1125,44.21839,-89.1125,8/22/2008,9/15/2008,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,LM015
136,DNR_STORET,TEMPERATURE AT LAB,ICED,C,,,3/2/1994 10:00,,,2 Feet,113133790,IE019319,,,,,,,,703055,,,SURFACE,SURFACE,,,LONG LAKE (NEAR SAXEVILLE) EAST BASIN,44.21,-89.11,44.21839,-89.1125,3/3/1994,3/25/1994,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR204
136,DNR_STORET,TEMPERATURE AT LAB,ICED,C,,,3/2/1994 10:00,,,48 Feet,113133790,IE019320,,,,,,,,703055,,,SURFACE,BOTTOM,,,LONG LAKE (NEAR SAXEVILLE) EAST BASIN,44.21,-89.11,44.21839,-89.1125,3/3/1994,3/25/1994,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR204
136,DNR_STORET,TEMPERATURE AT LAB,ICED,C,,,8/22/2002 13:00,8/23/2002 0:00,,"0 to 2 Meters, 2 to 0 Meters",113133790,IN004809,TEMPERATURE ON RECEIPT-ICED,,,,0,,,703055,,191100,LO2,LO2,,DEEP SPOT - INTEGRATED SAMPLE 0-2M,LONG LAKE - SAXEVILLE,44.21,-89.11,44.21839,-89.1125,8/23/2002,9/23/2002,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,FH024
136,DNR_STORET,TEMPERATURE AT LAB,ICED,C,,,9/6/2006 10:30,9/7/2006 0:00,,0 to 1 Feet,113133790,IR006204,TEMPERATURE ON RECEIPT-ICED,,,,0,,,703055,,191100,LONG,LONG,,GRAB,LONG LAKE - EAST BASIN,44.21839,-89.1125,44.21839,-89.1125,9/7/2006,9/26/2006,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WT069
136,DNR_STORET,TEMPERATURE AT LAB,ICED,C,,,8/17/2006 0:00,8/18/2006 0:00,,0 to 1 Feet,113133790,IR004364,TEMPERATURE ON RECEIPT-ICED,,,,0,,,703055,,191100,LONG,LONG,,GRAB,LONG LAKE - EAST BASIN,44.21839,-89.1125,44.21839,-89.1125,8/18/2006,9/26/2006,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WT069
136,DNR_STORET,TEMPERATURE AT LAB,ICED,C,,,5/4/1994 11:00,,,1 Feet,113133790,IE024927,,,,,,,,703055,,,SURFACE,SURFACE,,WISCONSIN LAKE PLANNING GRANT PROG.,LONG LAKE NEAR SAXEVILLE - EAST BASIN,44.21,-89.11,44.21839,-89.1125,5/5/1994,6/21/1994,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR204
136,DNR_STORET,TEMPERATURE AT LAB,ICED,C,,,5/4/1994 11:00,,,60 Feet,113133790,IE024928,,,,,,,,703055,,,SURFACE,BOTTOM,,WISCONSIN LAKE PLANNING GRANT PROG.,LONG LAKE NEAR SAXEVILLE - EAST BASIN,44.21,-89.11,44.21839,-89.1125,5/5/1994,6/21/1994,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR204
136,DNR_STORET,TEMPERATURE AT LAB,ICED,C,,,4/20/2005 0:00,4/21/2005 0:00,,.5 Meters,113133790,IP022563,TEMPERATURE ON RECEIPT-ICED,,,,0,,,1714930,,191100,LL1,LL1,FHUFLC,EAST BASIN DEEP HOLE - BASELINE,LONG LAKE,44.21,-89.11,44.21839,-89.1125,4/21/2005,5/10/2005,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,FH024
74010,DNR_STORET,IRON,<0.05,MG/L,,,5/4/1994 11:00,,,1 Feet,113133790,IE024927,,,,0.05,0.05,,,703055,,,SURFACE,SURFACE,,WISCONSIN LAKE PLANNING GRANT PROG.,LONG LAKE NEAR SAXEVILLE - EAST BASIN,44.21,-89.11,44.21839,-89.1125,5/5/1994,6/21/1994,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR204
74010,DNR_STORET,IRON,<0.05,MG/L,,,5/4/1994 11:00,,,60 Feet,113133790,IE024928,,,,0.05,0.05,,,703055,,,SURFACE,BOTTOM,,WISCONSIN LAKE PLANNING GRANT PROG.,LONG LAKE NEAR SAXEVILLE - EAST BASIN,44.21,-89.11,44.21839,-89.1125,5/5/1994,6/21/1994,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR204
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/24/2005 12:00,9/24/2005 12:00,,,,,CLMN Secchi: field only,,,,,,,LksCollId:828382,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/22/2006 14:00,9/22/2006 14:00,,,,,CLMN Secchi: field only,,,,,,,LksCollId:827457,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/4/2006 10:00,7/4/2006 10:00,,,,,CLMN Secchi: field only,,,,,,,LksCollId:827451,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/5/2005 17:00,9/5/2005 17:00,,,,,CLMN Secchi: field only,,,,,,,LksCollId:828381,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/27/2005 15:00,8/27/2005 15:00,,,,,CLMN Secchi: field only,,,,,,,LksCollId:828380,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/6/2005 11:30,8/6/2005 11:30,,,,,CLMN Secchi: field only,,,,,,,LksCollId:828379,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/24/2005 13:45,7/24/2005 13:45,,,,,CLMN Secchi: field only,,,,,,,LksCollId:828378,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,MURKY,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/25/2005 15:00,6/25/2005 15:00,,,,,CLMN Secchi: field only,,,,,,,LksCollId:828376,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,MURKY,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",5/30/2005 13:30,5/30/2005 13:30,,,,,CLMN Secchi: field only,,,,,,,LksCollId:828375,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/5/2006 10:00,10/5/2006 10:00,,,,,CLMN Secchi: field only,,,,,,,LksCollId:827458,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/4/2006 14:30,9/4/2006 14:30,,,,,CLMN Secchi: field only,,,,,,,LksCollId:827455,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/20/2006 13:30,8/20/2006 13:30,,,,,CLMN Secchi: field only,,,,,,,LksCollId:827454,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/29/2006 14:30,7/29/2006 14:30,,,,,CLMN Secchi: field only,,,,,,,LksCollId:827453,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/23/2006 13:00,7/23/2006 13:00,,,,,CLMN Secchi: field only,,,,,,,LksCollId:827452,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/4/2006 14:00,6/4/2006 14:00,,,,,CLMN Secchi: field only,,,,,,,LksCollId:827450,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/17/1990 13:30,8/17/1990 13:30,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53236,,,53236,53236,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/5/1999 1:00,7/5/1999 1:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53283,,,53283,53283,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/7/2004 10:45,9/7/2004 10:45,,,,,WLSH Secchi Field Only,,,,,,,WLSH:801970,,,801970,801970,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/19/2000 11:30,6/19/2000 11:30,,,,,WLSH Secchi Field Only,,,,,,,WLSH:163207,,,163207,163207,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/28/1993 10:45,6/28/1993 10:45,,,,,WLSH Secchi Field Only,,,,,,,WLSH:152986,,,152986,152986,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",11/11/1988 11:30,11/11/1988 11:30,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53225,,,53225,53225,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/20/1990 11:45,7/20/1990 11:45,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53232,,,53232,53232,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/25/1991 10:00,6/25/1991 10:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53238,,,53238,53238,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",5/27/1992 10:30,5/27/1992 10:30,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53245,,,53245,53245,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/15/1987 13:00,6/15/1987 13:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53209,,,53209,53209,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/11/1989 14:00,6/11/1989 14:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53215,,,53215,53215,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",5/21/1988 11:30,5/21/1988 11:30,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53285,,,53285,53285,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/1/2001 15:00,7/1/2001 15:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:720144,,,720144,720144,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/16/2000 15:00,7/16/2000 15:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:163208,,,163208,163208,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/25/1995 11:00,6/25/1995 11:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53264,,,53264,53264,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/14/1997 10:30,10/14/1997 10:30,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53275,,,53275,53275,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,MURKY,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/21/1999 12:00,6/21/1999 12:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53282,,,53282,53282,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/10/2004 14:00,10/10/2004 14:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:801971,,,801971,801971,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/30/1987 14:00,6/30/1987 14:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53252,,,53252,53252,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/2/1988 13:45,6/2/1988 13:45,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53259,,,53259,53259,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/26/1991 10:00,8/26/1991 10:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53243,,,53243,53243,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
